Siliguri U A,2001,41.9,472374
Siliguri U A,2011,130.21,705579
Saharanpur,1901,0,66254
Saharanpur,1911,0,62850
Saharanpur,1921,0,62261
Saharanpur,1931,0,78655
Saharanpur,1941,0,105622
Saharanpur,1951,0,148435
Saharanpur,1961,25.25,185213
Saharanpur,1971,25.25,225396
Saharanpur,1981,25.25,295355
Saharanpur,1991,25.36,374945
Saharanpur,2001,25.75,455754
Saharanpur,2011,46.74,705478
Gorakhpur U A,1901,0,64148
Gorakhpur U A,1911,0,56892
Gorakhpur U A,1921,0,57985
Gorakhpur U A,1931,0,75644
Gorakhpur U A,1941,0,95127
Gorakhpur U A,1951,0,132436
Gorakhpur U A,1961,38.85,180255
Gorakhpur U A,1971,38.85,230911
Gorakhpur U A,1981,48.6,313418
Gorakhpur U A,1991,136.58,505566
Gorakhpur U A,2001,142.13,632293
Gorakhpur U A,2011,155.23,694889
Guntur U A,1901,0,30833
Guntur U A,1911,0,40529
Guntur U A,1921,0,48184
Guntur U A,1931,0,65179
Guntur U A,1941,0,83599
Guntur U A,1951,0,125255
Guntur U A,1961,30.02,187122
Guntur U A,1971,30.01,269991
Guntur U A,1981,30.01,367699
Guntur U A,1991,30.01,471051
Guntur U A,2001,45.79,514461
Guntur U A,2011,45.79,670073
Cuttack U A,1901,0,51364
Cuttack U A,1911,0,52528
Cuttack U A,1921,0,51007
Cuttack U A,1931,0,65263
Cuttack U A,1941,0,74291
Cuttack U A,1951,0,102505
Cuttack U A,1961,68.89,159786
Cuttack U A,1971,104.4,230059
Cuttack U A,1981,109.95,327412
Cuttack U A,1991,156.94,445746
Cuttack U A,2001,195.21,587182
Cuttack U A,2011,195.21,663188
Jammu   U A,1901,0,36130
Jammu   U A,1911,0,31726
Jammu   U A,1921,0,31506
Jammu   U A,1931,0,42794
Jammu   U A,1941,0,58847
Jammu   U A,1951,0,83551
Jammu   U A,1961,20.46,108257
Jammu   U A,1971,67.34,164207
Jammu   U A,1981,106.13,239460
Jammu   U A,1991,0,0
Jammu   U A,2001,201.6,612163
Jammu   U A,2011,198.28,657314
Puducherry  U A,1961,3.98,51762
Puducherry  U A,1971,29.46,154945
Puducherry  U A,1981,49.54,251420
Puducherry  U A,1991,67.23,401437
Puducherry  U A,2001,72.24,505959
Puducherry  U A,2011,77.26,657209
Amravati,1901,0,50370
Amravati,1911,0,51708
Amravati,1921,0,57841
Amravati,1931,0,70766
Amravati,1941,0,90346
Amravati,1951,0,124064
Amravati,1961,53.36,161715
Amravati,1971,53.36,221277
Amravati,1981,53.36,293755
Amravati,1991,121.65,421576
Amravati,2001,121.65,549510
Amravati,2011,121.65,647057
Bikaner,1901,0,53075
Bikaner,1911,0,55826
Bikaner,1921,0,69410
Bikaner,1931,0,85927
Bikaner,1941,0,127226
Bikaner,1951,0,130293
Bikaner,1961,59.75,166772
Bikaner,1971,59.75,208894
Bikaner,1981,73.79,287712
Bikaner,1991,165.75,416289
Bikaner,2001,165.75,529690
Bikaner,2011,155.03,644406
Noida,1991,90.43,146514
Noida,2001,90.43,305058
Noida,2011,92.1,637272
Mangalore U A,1901,0,44108
Mangalore U A,1911,0,48412
Mangalore U A,1921,0,53877
Mangalore U A,1931,0,66756
Mangalore U A,1941,0,81069
Mangalore U A,1951,0,117083
Mangalore U A,1961,49.21,176003
Mangalore U A,1971,53.74,223335
Mangalore U A,1981,112.99,332076
Mangalore U A,1991,155.22,426341
Mangalore U A,2001,200.61,539387
Mangalore U A,2011,205.25,623841
Belgaum U A,1901,0,42131
Belgaum U A,1911,0,50612
Belgaum U A,1921,0,56748
Belgaum U A,1931,0,64449
Belgaum U A,1941,0,86262
Belgaum U A,1951,0,122793
Belgaum U A,1961,13.99,146790
Belgaum U A,1971,34.84,213872
Belgaum U A,1981,91.13,300372
Belgaum U A,1991,154.95,402412
Belgaum U A,2001,173.23,506480
Belgaum U A,2011,179.1,610350
Bhavnagar U A,1901,0,56442
Bhavnagar U A,1911,0,60694
Bhavnagar U A,1921,0,59392
Bhavnagar U A,1931,0,75594
Bhavnagar U A,1941,0,102851
Bhavnagar U A,1951,0,137951
Bhavnagar U A,1961,0,176473
Bhavnagar U A,1971,0,225974
Bhavnagar U A,1981,0,308642
Bhavnagar U A,1991,0,405225
Bhavnagar U A,2001,91.0,517708
Bhavnagar U A,2011,54.14,605882
Firozabad,1901,0,16849
Firozabad,1911,0,13571
Firozabad,1921,0,20183
Firozabad,1931,0,23154
Firozabad,1941,0,40572
Firozabad,1951,0,65438
Firozabad,1961,6.21,98611
Firozabad,1971,6.22,133863
Firozabad,1981,11.48,207135
Firozabad,1991,12.41,270536
Firozabad,2001,29.76,432866
Firozabad,2011,21.35,604214
Jamnagar U A,1901,0,53844
Jamnagar U A,1911,0,44887
Jamnagar U A,1921,0,42495
Jamnagar U A,1931,0,55056
Jamnagar U A,1941,0,71588
Jamnagar U A,1951,0,104419
Jamnagar U A,1961,0,159217
Jamnagar U A,1971,0,227640
Jamnagar U A,1981,0,317362
Jamnagar U A,1991,0,381646
Jamnagar U A,2001,0,556956
Jamnagar U A,2011,55.25,600943
Durgapur U A,1961,73.69,41696
Durgapur U A,1971,154.2,206638
Durgapur U A,1981,154.2,311798
Durgapur U A,1991,154.2,425836
Durgapur U A,2001,154.2,493405
Durgapur U A,2011,162.89,580990
Malegaon U A,1901,0,19054
Malegaon U A,1911,0,19060
Malegaon U A,1921,0,23505
Malegaon U A,1931,0,29442
Malegaon U A,1941,0,36780
Malegaon U A,1951,0,55022
Malegaon U A,1961,10.44,121408
Malegaon U A,1971,12.95,191847
Malegaon U A,1981,12.95,245883
Malegaon U A,1991,12.95,342595
Malegaon U A,2001,25.04,456054
Malegaon U A,2011,44.2,576642
Bokaro Steel City U A,1951,0,5873
Bokaro Steel City U A,1961,0,0
Bokaro Steel City U A,1971,178.93,107159
Bokaro Steel City U A,1981,187.74,264480
Bokaro Steel City U A,1991,183.4,398890
Bokaro Steel City U A,2001,187.55,497780
Bokaro Steel City U A,2011,187.55,564319
Kolhapur U A,1901,0,54373
Kolhapur U A,1911,0,42018
Kolhapur U A,1921,0,52299
Kolhapur U A,1931,0,66728
Kolhapur U A,1941,0,93032
Kolhapur U A,1951,0,136835
Kolhapur U A,1961,70.11,193186
Kolhapur U A,1971,72.78,267513
Kolhapur U A,1981,67.24,351392
Kolhapur U A,1991,67.23,418538
Kolhapur U A,2001,67.23,505541
Kolhapur U A,2011,67.23,561837
Nellore U A,1901,0,32040
Nellore U A,1911,0,33246
Nellore U A,1921,0,35863
Nellore U A,1931,0,45895
Nellore U A,1941,0,56315
Nellore U A,1951,0,81480
Nellore U A,1961,13.68,106776
Nellore U A,1971,13.68,133590
Nellore U A,1981,48.39,237065
Nellore U A,1991,48.39,316606
Nellore U A,2001,87.85,404775
Nellore U A,2011,100.33,558548
Raurkela   U A,1961,95.31,90287
Raurkela   U A,1971,121.73,172502
Raurkela   U A,1981,139.04,322610
Raurkela   U A,1991,157.17,398864
Raurkela   U A,2001,157.17,484874
Raurkela   U A,2011,157.17,552239
Ajmer U A,1901,0,73839
Ajmer U A,1911,0,86222
Ajmer U A,1921,0,113512
Ajmer U A,1931,0,119524
Ajmer U A,1941,0,147258
Ajmer U A,1951,0,196633
Ajmer U A,1961,55.76,231240
Ajmer U A,1971,47.19,264291
Ajmer U A,1981,262.64,375593
Ajmer U A,1991,241.58,402700
Ajmer U A,2001,223.48,490520
Ajmer U A,2011,231.36,551101
Nanded Waghala,1901,0,14184
Nanded Waghala,1911,0,17625
Nanded Waghala,1921,0,21470
Nanded Waghala,1931,0,26992
Nanded Waghala,1941,0,36689
Nanded Waghala,1951,0,65024
Nanded Waghala,1961,9.66,81087
Nanded Waghala,1971,12.17,126538
Nanded Waghala,1981,12.17,191269
Nanded Waghala,1991,43.93,309316
Nanded Waghala,2001,46.0,430733
Nanded Waghala,2011,58.16,550439
Jhansi U A,1901,0,55724
Jhansi U A,1911,0,76126
Jhansi U A,1921,0,74861
Jhansi U A,1931,0,93112
Jhansi U A,1941,0,103254
Jhansi U A,1951,0,127365
Jhansi U A,1961,60.01,169712
Jhansi U A,1971,60.46,198135
Jhansi U A,1981,72.01,276637
Jhansi U A,1991,74.39,357153
Jhansi U A,2001,83.88,460278
Jhansi U A,2011,194.93,547638
Gulbarga U  A,1901,0,29228
Gulbarga U  A,1911,0,32437
Gulbarga U  A,1921,0,35820
Gulbarga U  A,1931,0,41083
Gulbarga U  A,1941,0,53551
Gulbarga U  A,1951,0,77189
Gulbarga U  A,1961,23.31,97069
Gulbarga U  A,1971,13.97,145588
Gulbarga U  A,1981,28.31,221325
Gulbarga U  A,1991,43.16,310920
Gulbarga U  A,2001,64.48,430265
Gulbarga U  A,2011,64.48,543147
Erode U A,1901,0,24166
Erode U A,1911,0,25417
Erode U A,1921,0,28447
Erode U A,1931,0,40568
Erode U A,1941,0,48573
Erode U A,1951,0,69709
Erode U A,1961,54.14,119102
Erode U A,1971,51.63,179388
Erode U A,1981,64.41,260598
Erode U A,1991,114.74,337885
Erode U A,2001,130.47,421744
Erode U A,2011,137.93,521891
Ujjain,1901,0,39892
Ujjain,1911,0,39295
Ujjain,1921,0,43908
Ujjain,1931,0,54650
Ujjain,1941,0,81272
Ujjain,1951,0,129817
Ujjain,1961,17.48,144161
Ujjain,1971,74.84,208561
Ujjain,1981,74.78,282203
Ujjain,1991,92.94,362633
Ujjain,2001,92.93,431162
Ujjain,2011,92.68,515215
Sangli U A,1901,0,35254
Sangli U A,1911,0,37309
Sangli U A,1921,0,41790
Sangli U A,1931,0,53838
Sangli U A,1941,0,67236
Sangli U A,1951,0,90511
Sangli U A,1961,70.94,127183
Sangli U A,1971,63.82,201597
Sangli U A,1981,84.17,268988
Sangli U A,1991,87.77,363751
Sangli U A,2001,120.77,447774
Sangli U A,2011,120.77,513961
Tirunelveli U A,1901,0,80014
Tirunelveli U A,1911,0,89714
Tirunelveli U A,1921,0,100426
Tirunelveli U A,1931,0,118551
Tirunelveli U A,1941,0,131920
Tirunelveli U A,1951,0,160929
Tirunelveli U A,1961,64.44,190048
Tirunelveli U A,1971,74.54,260945
Tirunelveli U A,1981,74.36,316466
Tirunelveli U A,1991,77.9,359015
Tirunelveli U A,2001,135.26,433352
Tirunelveli U A,2011,135.27,497826
Muzaffarnagar U A,1901,0,23444
Muzaffarnagar U A,1911,0,23811
Muzaffarnagar U A,1921,0,23937
Muzaffarnagar U A,1931,0,35347
Muzaffarnagar U A,1941,0,46758
Muzaffarnagar U A,1951,0,64213
Muzaffarnagar U A,1961,12.04,87622
Muzaffarnagar U A,1971,12.04,114783
Muzaffarnagar U A,1981,12.04,171816
Muzaffarnagar U A,1991,12.04,247624
Muzaffarnagar U A,2001,12.05,331668
Muzaffarnagar U A,2011,30.04,495543
Vellore U A,1901,0,43537
Vellore U A,1911,0,49746
Vellore U A,1921,0,50210
Vellore U A,1931,0,57265
Vellore U A,1941,0,71502
Vellore U A,1951,0,106024
Vellore U A,1961,34.2,138499
Vellore U A,1971,31.57,178554
Vellore U A,1981,38.38,256541
Vellore U A,1991,61.74,310776
Vellore U A,2001,148.13,407200
Vellore U A,2011,153.14,484690
Kurnool  U A,1901,0,25376
Kurnool  U A,1911,0,26040
Kurnool  U A,1921,0,27908
Kurnool  U A,1931,0,35314
Kurnool  U A,1941,0,45250
Kurnool  U A,1951,0,60222
Kurnool  U A,1961,0,100815
Kurnool  U A,1971,15.02,136710
Kurnool  U A,1981,15.02,206362
Kurnool  U A,1991,15.02,275360
Kurnool  U A,2001,46.32,342973
Kurnool  U A,2011,49.32,484327
Kurnool  U A,1901,0,25376
Kurnool  U A,1911,0,26040
Kurnool  U A,1921,0,27908
Kurnool  U A,1931,0,35314
Kurnool  U A,1941,0,45250
Kurnool  U A,1951,0,60222
Kurnool  U A,1961,15.02,100815
Kurnool  U A,1971,15.02,136710
Kurnool  U A,1981,15.02,206362
Kurnool  U A,1991,46.32,275360
Kurnool  U A,2001,49.32,342973
Kurnool  U A,2011,97.69,457633
Rajahmundry U A,1901,0,46712
Rajahmundry U A,1911,0,58764
Rajahmundry U A,1921,0,63590
Rajahmundry U A,1931,0,73259
Rajahmundry U A,1941,0,85947
Rajahmundry U A,1951,0,119244
Rajahmundry U A,1961,18.23,144694
Rajahmundry U A,1971,20.07,183841
Rajahmundry U A,1981,26.73,242834
Rajahmundry U A,1991,59.34,391287
Rajahmundry U A,2001,70.36,413616
Rajahmundry U A,2011,77.94,476873
Gaya U A,1901,0,71288
Gaya U A,1911,0,49921
Gaya U A,1921,0,67562
Gaya U A,1931,0,88005
Gaya U A,1941,0,105223
Gaya U A,1951,0,133700
Gaya U A,1961,30.51,151105
Gaya U A,1971,28.62,179884
Gaya U A,1981,28.62,247075
Gaya U A,1991,28.62,291675
Gaya U A,2001,51.49,394945
Gaya U A,2011,51.49,475987
Udaipur U A,1901,0,45976
Udaipur U A,1911,0,33229
Udaipur U A,1921,0,34789
Udaipur U A,1931,0,44035
Udaipur U A,1941,0,59648
Udaipur U A,1951,0,89621
Udaipur U A,1961,35.97,111139
Udaipur U A,1971,59.21,161278
Udaipur U A,1981,64.1,232588
Udaipur U A,1991,64.28,308571
Udaipur U A,2001,56.92,389438
Udaipur U A,2011,77.57,474531
Tirupati  U A,1901,0,15485
Tirupati  U A,1911,0,16701
Tirupati  U A,1921,0,17434
Tirupati  U A,1931,0,19138
Tirupati  U A,1941,0,20143
Tirupati  U A,1951,0,25207
Tirupati  U A,1961,4.4,35845
Tirupati  U A,1971,67.34,71984
Tirupati  U A,1981,19.68,123897
Tirupati  U A,1991,19.54,188904
Tirupati  U A,2001,50.77,303521
Tirupati  U A,2011,65.68,461900
Jalgaon,1901,0,16259
Jalgaon,1911,0,17780
Jalgaon,1921,0,23329
Jalgaon,1931,0,34286
Jalgaon,1941,0,48596
Jalgaon,1951,0,68412
Jalgaon,1961,17.72,80351
Jalgaon,1971,12.3,106711
Jalgaon,1981,12.44,145335
Jalgaon,1991,62.29,242193
Jalgaon,2001,68.24,368618
Jalgaon,2011,68.24,460228
Mathura U A,1901,0,60042
Mathura U A,1911,0,58183
Mathura U A,1921,0,52840
Mathura U A,1931,0,64029
Mathura U A,1941,0,80532
Mathura U A,1951,0,105773
Mathura U A,1961,21.81,125258
Mathura U A,1971,21.81,140150
Mathura U A,1981,21.81,159498
Mathura U A,1991,21.81,235922
Mathura U A,2001,36.43,346791
Mathura U A,2011,65.35,456706
Cherthala U A,1921,0,4781
Cherthala U A,1931,0,5940
Cherthala U A,1941,0,6765
Cherthala U A,1951,0,7116
Cherthala U A,1961,16.19,31155
Cherthala U A,1971,16.19,36752
Cherthala U A,1981,22.1,61560
Cherthala U A,1991,170.16,260572
Cherthala U A,2001,146.02,259652
Cherthala U A,2011,253.94,455722
Bilaspur U A,1901,0,18937
Bilaspur U A,1911,0,19850
Bilaspur U A,1921,0,24295
Bilaspur U A,1931,0,31374
Bilaspur U A,1941,0,37460
Bilaspur U A,1951,0,39099
Bilaspur U A,1961,32.35,86706
Bilaspur U A,1971,54.22,136676
Bilaspur U A,1981,46.12,187104
Bilaspur U A,1991,46.47,229615
Bilaspur U A,2001,50.11,335293
Bilaspur U A,2011,68.74,453946
Patiala U A,1901,0,53545
Patiala U A,1911,0,46974
Patiala U A,1921,0,47531
Patiala U A,1931,0,55129
Patiala U A,1941,0,69850
Patiala U A,1951,0,97869
Patiala U A,1961,0,125234
Patiala U A,1971,0,151041
Patiala U A,1981,0,206254
Patiala U A,1991,0,253706
Patiala U A,2001,0,323884
Patiala U A,2011,0,446246
Panipat U A,1901,0,26914
Panipat U A,1911,0,26342
Panipat U A,1921,0,27343
Panipat U A,1931,0,32915
Panipat U A,1941,0,37837
Panipat U A,1951,0,54981
Panipat U A,1961,7.77,67026
Panipat U A,1971,7.77,87981
Panipat U A,1981,20.82,137927
Panipat U A,1991,20.82,191212
Panipat U A,2001,43.81,354148
Panipat U A,2011,43.97,444524
Kakinada U A,1901,0,48096
Kakinada U A,1911,0,54110
Kakinada U A,1921,0,53348
Kakinada U A,1931,0,65952
Kakinada U A,1941,0,75140
Kakinada U A,1951,0,99952
Kakinada U A,1961,24.53,122865
Kakinada U A,1971,30.51,164200
Kakinada U A,1981,49.71,240973
Kakinada U A,1991,58.48,327541
Kakinada U A,2001,67.04,376861
Kakinada U A,2011,78.45,443028
Davanagere,1901,0,10402
Davanagere,1911,0,10074
Davanagere,1921,0,16971
Davanagere,1931,0,23155
Davanagere,1941,0,31759
Davanagere,1951,0,56018
Davanagere,1961,19.42,78124
Davanagere,1971,19.42,121110
Davanagere,1981,20.51,196621
Davanagere,1991,48.46,287233
Davanagere,2001,77.12,364523
Davanagere,2011,77.12,434971
Kayamkulam U A,1901,0,5745
Kayamkulam U A,1911,0,5830
Kayamkulam U A,1921,0,30080
Kayamkulam U A,1931,0,35422
Kayamkulam U A,1941,0,37113
Kayamkulam U A,1951,0,42294
Kayamkulam U A,1961,42.06,83923
Kayamkulam U A,1971,47.78,110895
Kayamkulam U A,1981,34.44,87925
Kayamkulam U A,1991,34.44,95450
Kayamkulam U A,2001,34.44,97024
Kayamkulam U A,2011,216.0,427967
Akola,1901,0,29289
Akola,1911,0,25826
Akola,1921,0,37864
Akola,1931,0,47632
Akola,1941,0,62564
Akola,1951,0,89606
Akola,1961,16.39,115760
Akola,1971,20.88,168438
Akola,1981,20.88,225412
Akola,1991,23.44,328034
Akola,2001,23.44,400520
Akola,2011,23.44,425817
Imphal U A,1901,0,72234
Imphal U A,1911,0,74650
Imphal U A,1921,0,80003
Imphal U A,1931,0,85804
Imphal U A,1941,0,99716
Imphal U A,1951,0,2862
Imphal U A,1961,17.48,67717
Imphal U A,1971,17.48,100366
Imphal U A,1981,38.86,179194
Imphal U A,1991,48.31,237285
Imphal U A,2001,55.51,296239
Imphal U A,2011,74.79,418739
Bhagalpur U A,1901,0,75760
Bhagalpur U A,1911,0,74349
Bhagalpur U A,1921,0,68878
Bhagalpur U A,1931,0,83847
Bhagalpur U A,1941,0,93254
Bhagalpur U A,1951,0,114530
Bhagalpur U A,1961,28.72,143850
Bhagalpur U A,1971,30.17,172202
Bhagalpur U A,1981,30.17,225062
Bhagalpur U A,1991,30.84,260119
Bhagalpur U A,2001,30.84,350133
Bhagalpur U A,2011,30.84,412209
Thoothukkudi U A,1901,0,28048
Thoothukkudi U A,1911,0,40185
Thoothukkudi U A,1921,0,44522
Thoothukkudi U A,1931,0,60395
Thoothukkudi U A,1941,0,75614
Thoothukkudi U A,1951,0,98866
Thoothukkudi U A,1961,24.79,127356
Thoothukkudi U A,1971,82.48,170581
Thoothukkudi U A,1981,82.48,235496
Thoothukkudi U A,1991,82.57,262066
Thoothukkudi U A,2001,53.66,293995
Thoothukkudi U A,2011,102.72,411628
Bellary,1901,0,58247
Bellary,1911,0,34956
Bellary,1921,0,39842
Bellary,1931,0,47573
Bellary,1941,0,56148
Bellary,1951,0,70322
Bellary,1961,25.9,85673
Bellary,1971,27.71,125183
Bellary,1981,65.9,201579
Bellary,1991,65.9,245391
Bellary,2001,79.45,316766
Bellary,2011,79.45,410445
Agartala,1901,0,6415
Agartala,1911,0,6831
Agartala,1921,0,7743
Agartala,1931,0,9580
Agartala,1941,0,17693
Agartala,1951,0,42595
Agartala,1961,7.2,54878
Agartala,1971,7.2,100264
Agartala,1981,15.8,132186
Agartala,1991,26.81,198320
Agartala,2001,34.38,269492
Agartala,2011,58.84,400004
Muzaffarpur U A,1901,0,45617
Muzaffarpur U A,1911,0,43668
Muzaffarpur U A,1921,0,32755
Muzaffarpur U A,1931,0,43049
Muzaffarpur U A,1941,0,54139
Muzaffarpur U A,1951,0,73594
Muzaffarpur U A,1961,20.46,109048
Muzaffarpur U A,1971,15.57,126379
Muzaffarpur U A,1981,15.57,190416
Muzaffarpur U A,1991,26.43,241107
Muzaffarpur U A,2001,26.43,305525
Muzaffarpur U A,2011,33.44,396590
Yamunanagar U A,1901,0,13462
Yamunanagar U A,1911,0,12045
Yamunanagar U A,1921,0,11544
Yamunanagar U A,1931,0,13268
Yamunanagar U A,1941,0,16422
Yamunanagar U A,1951,0,39627
Yamunanagar U A,1961,13.88,84337
Yamunanagar U A,1971,43.05,115020
Yamunanagar U A,1981,27.6,160424
Yamunanagar U A,1991,41.57,219754
Yamunanagar U A,2001,46.42,321692
Yamunanagar U A,2011,46.58,383353
Latur,1901,0,10479
Latur,1911,0,7574
Latur,1921,0,16233
Latur,1931,0,30760
Latur,1941,0,24985
Latur,1951,0,35374
Latur,1961,29.19,40913
Latur,1971,11.27,70156
Latur,1981,7.08,111986
Latur,1991,21.0,197408
Latur,2001,21.0,299985
Latur,2011,21.0,382940
Ahmadnagar U A,1901,0,40809
Ahmadnagar U A,1911,0,39184
Ahmadnagar U A,1921,0,49878
Ahmadnagar U A,1931,0,57529
Ahmadnagar U A,1941,0,70418
Ahmadnagar U A,1951,0,105275
Ahmadnagar U A,1961,24.71,119020
Ahmadnagar U A,1971,31.76,148405
Ahmadnagar U A,1981,31.76,181210
Ahmadnagar U A,1991,30.18,222088
Ahmadnagar U A,2001,74.36,355169
Ahmadnagar U A,2011,93.06,379845
Dhule,1901,0,24726
Dhule,1911,0,30341
Dhule,1921,0,29497
Dhule,1931,0,39656
Dhule,1941,0,53308
Dhule,1951,0,76880
Dhule,1961,26.75,98893
Dhule,1971,26.75,137129
Dhule,1981,46.46,210759
Dhule,1991,46.46,278317
Dhule,2001,46.46,341755
Dhule,2011,46.46,375559
Rohtak,1901,0,20323
Rohtak,1911,0,20361
Rohtak,1921,0,25240
Rohtak,1931,0,35235
Rohtak,1941,0,48148
Rohtak,1951,0,71902
Rohtak,1961,11.66,88193
Rohtak,1971,11.66,124755
Rohtak,1981,22.03,166767
Rohtak,1991,28.38,216096
Rohtak,2001,29.58,294577
Rohtak,2011,72.18,374292
Sagar U A,1901,0,42330
Sagar U A,1911,0,45908
Sagar U A,1921,0,39319
Sagar U A,1931,0,48862
Sagar U A,1941,0,63933
Sagar U A,1951,0,80068
Sagar U A,1961,50.06,104676
Sagar U A,1971,52.03,154785
Sagar U A,1981,52.03,207479
Sagar U A,1991,52.07,257119
Sagar U A,2001,58.94,308922
Sagar U A,2011,62.58,370208
Korba U A,1961,1.45,12424
Korba U A,1971,14.94,32654
Korba U A,1981,35.07,83387
Korba U A,1991,50.8,146727
Korba U A,2001,215.02,315690
Korba U A,2011,215.91,365253
Bhilwara,1901,0,14844
Bhilwara,1911,0,13186
Bhilwara,1921,0,13655
Bhilwara,1931,0,15350
Bhilwara,1941,0,20701
Bhilwara,1951,0,35761
Bhilwara,1961,51.18,43499
Bhilwara,1971,119.11,82155
Bhilwara,1981,69.93,122625
Bhilwara,1991,118.49,183965
Bhilwara,2001,118.49,280128
Bhilwara,2011,118.49,359483
Kottayam U A,1901,0,17552
Kottayam U A,1911,0,15141
Kottayam U A,1921,0,24442
Kottayam U A,1931,0,32713
Kottayam U A,1941,0,41559
Kottayam U A,1951,0,53198
Kottayam U A,1961,23.96,65574
Kottayam U A,1971,22.97,75429
Kottayam U A,1981,15.55,64431
Kottayam U A,1991,63.7,166552
Kottayam U A,2001,64.16,172878
Kottayam U A,2011,186.65,357302
Brahmapur,1901,0,25729
Brahmapur,1911,0,31456
Brahmapur,1921,0,32731
Brahmapur,1931,0,37750
Brahmapur,1941,0,43536
Brahmapur,1951,0,62343
Brahmapur,1961,22.27,76931
Brahmapur,1971,29.27,117662
Brahmapur,1981,76.15,162550
Brahmapur,1991,79.8,210418
Brahmapur,2001,79.8,307792
Brahmapur,2011,79.8,356598
Shillong U A,1901,0,9621
Shillong U A,1911,0,13639
Shillong U A,1921,0,17203
Shillong U A,1931,0,26536
Shillong U A,1941,0,38192
Shillong U A,1951,0,58512
Shillong U A,1961,21.27,102398
Shillong U A,1971,21.27,122752
Shillong U A,1981,25.4,174703
Shillong U A,1991,25.4,223366
Shillong U A,2001,27.05,267662
Shillong U A,2011,60.82,354759
Rampur U A,1901,0,78758
Rampur U A,1911,0,74316
Rampur U A,1921,0,73156
Rampur U A,1931,0,74216
Rampur U A,1941,0,89322
Rampur U A,1951,0,134277
Rampur U A,1961,20.2,135407
Rampur U A,1971,20.2,161417
Rampur U A,1981,20.2,204610
Rampur U A,1991,20.2,243742
Rampur U A,2001,20.2,281494
Rampur U A,2011,27.37,349258
Shahjahanpur U A,1901,0,76458
Shahjahanpur U A,1911,0,71778
Shahjahanpur U A,1921,0,72616
Shahjahanpur U A,1931,0,83764
Shahjahanpur U A,1941,0,110163
Shahjahanpur U A,1951,0,104835
Shahjahanpur U A,1961,19.19,117702
Shahjahanpur U A,1971,21.11,144065
Shahjahanpur U A,1981,22.76,205095
Shahjahanpur U A,1991,22.76,260403
Shahjahanpur U A,2001,22.76,321885
Shahjahanpur U A,2011,21.12,347852
Barddhaman U A,1901,0,35022
Barddhaman U A,1911,0,35921
Barddhaman U A,1921,0,34616
Barddhaman U A,1931,0,39618
Barddhaman U A,1941,0,62910
Barddhaman U A,1951,0,75376
Barddhaman U A,1961,22.66,108224
Barddhaman U A,1971,22.66,143318
Barddhaman U A,1981,22.68,167364
Barddhaman U A,1991,23.04,245079
Barddhaman U A,2001,23.04,285602
Barddhaman U A,2011,38.93,346639
Kadapa U A,1901,0,16432
Kadapa U A,1911,0,17807
Kadapa U A,1921,0,19517
Kadapa U A,1931,0,22602
Kadapa U A,1941,0,28246
Kadapa U A,1951,0,37438
Kadapa U A,1961,6.84,49027
Kadapa U A,1971,6.84,66195
Kadapa U A,1981,6.84,103125
Kadapa U A,1991,78.13,215866
Kadapa U A,2001,85.86,262506
Kadapa U A,2011,182.75,344893
Alwar U A,1901,0,56771
Alwar U A,1911,0,41305
Alwar U A,1921,0,44760
Alwar U A,1931,0,47900
Alwar U A,1941,0,54143
Alwar U A,1951,0,57868
Alwar U A,1961,44.76,72707
Alwar U A,1971,40.47,100378
Alwar U A,1981,80.0,145795
Alwar U A,1991,58.13,210146
Alwar U A,2001,51.38,266203
Alwar U A,2011,61.4,341422
Anantapur U A,1901,0,7938
Anantapur U A,1911,0,8457
Anantapur U A,1921,0,11452
Anantapur U A,1931,0,15099
Anantapur U A,1941,0,21482
Anantapur U A,1951,0,31952
Anantapur U A,1961,18.78,52280
Anantapur U A,1971,18.78,80069
Anantapur U A,1981,16.35,119531
Anantapur U A,1991,16.35,174924
Anantapur U A,2001,51.29,252298
Anantapur U A,2011,67.34,340613
Bijapur,1901,0,23811
Bijapur,1911,0,27615
Bijapur,1921,0,32485
Bijapur,1931,0,39747
Bijapur,1941,0,48968
Bijapur,1951,0,65734
Bijapur,1961,14.5,78854
Bijapur,1971,14.5,103931
Bijapur,1981,44.78,147313
Bijapur,1991,75.36,193131
Bijapur,2001,102.59,253891
Bijapur,2011,98.73,327427
Ichalkaranji U A,1901,0,12920
Ichalkaranji U A,1911,0,10239
Ichalkaranji U A,1921,0,10211
Ichalkaranji U A,1931,0,11904
Ichalkaranji U A,1941,0,18573
Ichalkaranji U A,1951,0,27423
Ichalkaranji U A,1961,22.51,50978
Ichalkaranji U A,1971,18.13,87731
Ichalkaranji U A,1981,32.8,164026
Ichalkaranji U A,1991,38.31,235979
Ichalkaranji U A,2001,38.31,285860
Ichalkaranji U A,2011,38.31,325499
Shimoga,1901,0,6240
Shimoga,1911,0,13118
Shimoga,1921,0,15090
Shimoga,1931,0,20661
Shimoga,1941,0,27712
Shimoga,1951,0,46524
Shimoga,1961,5.96,63764
Shimoga,1971,5.96,102709
Shimoga,1981,16.26,151783
Shimoga,1991,32.19,193028
Shimoga,2001,76.71,274352
Shimoga,2011,76.71,322650
Chandrapur,1901,0,17803
Chandrapur,1911,0,19866
Chandrapur,1921,0,22981
Chandrapur,1931,0,28138
